Time,Temperature(c),Humidity(%),Air Quality(μg/m3)
03-23-2023_21:42:03,21.0,56.1,84.71133823664053
03-23-2023_21:42:13,21.0,56.1,77.54986968596455
03-23-2023_21:42:24,21.0,56.5,127.44639240699486
03-23-2023_21:42:34,21.0,56.1,103.24190374462113
03-23-2023_21:42:45,21.0,56.1,77.88988006225776
03-23-2023_21:42:56,21.0,56.1,127.19138462477493
03-23-2023_21:43:09,21.0,56.1,83.09628894924774
03-23-2023_21:43:19,21.0,56.1,79.52617999816889
03-23-2023_21:43:30,21.0,56.1,99.60804284798732
03-23-2023_21:43:40,21.0,56.1,83.54255256813258
03-23-2023_21:43:51,20.9,58.4,129.5077053132725
03-23-2023_21:44:01,20.6,58.8,128.16891445661796
03-23-2023_21:44:14,20.5,58.9,105.53697378460035
03-23-2023_21:44:25,20.3,59.4,96.7817065950499
03-23-2023_21:44:36,20.0,60.4,127.87140537736137
03-23-2023_21:44:49,20.0,60.6,77.74112552262949
03-23-2023_21:44:59,19.9,60.8,129.4227027191992
03-23-2023_21:45:10,19.7,61.5,129.99647022919402
03-23-2023_21:45:20,19.6,62.3,76.44483596301157
03-23-2023_21:45:31,19.6,62.8,129.99647022919402
03-23-2023_21:45:41,19.5,63.2,75.65856196783349
03-23-2023_21:45:52,19.4,63.6,129.69896114993745
03-23-2023_21:46:02,19.3,64.2,103.19940244758448
03-23-2023_21:46:13,19.3,64.8,75.72231391338848
03-23-2023_21:46:23,19.2,65.5,77.44361644337292
03-23-2023_21:46:34,19.1,66.2,122.98375621814631
03-23-2023_21:46:45,19.1,66.2,110.44587359233377
03-23-2023_21:46:55,19.0,66.1,83.37254737998597
03-23-2023_21:47:06,19.0,66.1,75.72231391338848
03-23-2023_21:47:16,18.9,66.0,75.78606585894346
03-23-2023_21:47:27,18.9,66.7,127.44639240699486
03-23-2023_21:47:37,18.8,67.3,124.40754966887417
03-23-2023_21:47:48,18.8,67.7,81.18373058259836
03-23-2023_21:47:58,18.7,68.3,129.93271828363902
03-23-2023_21:48:09,18.7,68.7,75.27605029450363
03-23-2023_21:48:19,18.7,69.1,75.04229316080203
03-23-2023_21:48:30,18.7,69.5,131.2715091402936
03-23-2023_21:48:41,18.6,69.9,74.8510373241371
03-23-2023_21:48:51,18.6,70.4,74.7660347300638
03-23-2023_21:49:02,18.6,71.1,74.57477889339886
03-23-2023_21:49:12,18.5,71.5,74.72353343302713
03-23-2023_21:49:23,18.5,71.7,92.78658467360455
03-23-2023_21:49:33,18.5,71.7,129.29519882808924
03-23-2023_21:49:44,18.5,71.7,83.01128635517442
03-23-2023_21:49:54,18.5,72.3,127.99890926847135
03-23-2023_21:50:05,18.4,72.6,74.29852046266062
03-23-2023_21:50:15,18.4,72.8,110.91338785973693
03-23-2023_21:50:26,18.4,73.2,74.38352305673392
03-23-2023_21:50:37,18.4,73.5,101.03183629871519
03-23-2023_21:50:47,18.4,74.0,125.10882106997894
03-23-2023_21:50:58,18.4,74.3,131.56901821955017
03-23-2023_21:51:08,18.4,74.6,133.18406750694297
03-23-2023_21:51:19,18.3,74.7,132.50404675435652
03-23-2023_21:51:29,18.3,75.1,133.5240778832362
03-23-2023_21:51:40,18.3,75.4,103.60316476943268
03-23-2023_21:51:50,18.3,75.4,76.42358531449324
03-23-2023_21:52:01,18.3,75.6,78.76115665150914
03-23-2023_21:52:14,18.3,75.7,72.89597766045107
03-23-2023_21:52:25,18.3,76.3,101.26559343241676
03-23-2023_21:52:35,18.3,76.5,133.63033112582784
03-23-2023_21:52:46,18.3,76.7,92.10656392101811
03-23-2023_21:52:56,18.2,77.3,72.7472231208228
03-23-2023_21:53:07,18.2,77.4,115.20601886043887
03-23-2023_21:53:17,18.3,77.5,133.84283761101108
03-23-2023_21:53:28,18.2,77.4,115.864788964507
03-23-2023_21:53:38,18.2,77.4,75.0210425122837
03-23-2023_21:53:49,18.2,77.4,72.38596209601124
03-23-2023_21:54:00,18.2,77.4,73.32099063081759
03-23-2023_21:54:10,18.2,77.4,74.2135178685873
03-23-2023_21:54:21,18.2,77.4,115.80103701895199
03-23-2023_21:54:31,18.2,77.4,131.78152470473344
03-23-2023_21:54:42,18.2,77.4,133.9490908536027
03-23-2023_21:54:52,18.2,77.4,132.10028443250832
03-23-2023_21:55:03,18.2,77.4,104.75069978942228
03-23-2023_21:55:13,18.2,77.4,133.9490908536027
03-23-2023_21:55:26,18.1,77.3,132.24903897213662
03-23-2023_21:55:39,18.1,77.3,125.59758598590045
03-23-2023_21:55:53,18.1,77.2,132.7165532395398
03-23-2023_21:56:03,18.1,77.3,133.6090804773095
03-23-2023_21:56:14,18.1,77.3,133.31157139805293
03-23-2023_21:56:24,18.1,77.1,133.50282723471787
03-23-2023_21:56:35,18.0,77.2,133.39657399212624
03-23-2023_21:56:45,18.0,77.2,131.48401562547687
03-23-2023_21:56:56,18.1,77.3,99.54429090243234
03-23-2023_21:57:06,18.0,77.2,74.4472750022889
03-23-2023_21:57:17,18.1,77.3,112.61343974120305
03-23-2023_21:57:27,18.0,77.2,73.85225684377576
03-23-2023_21:57:38,18.1,77.3,97.48297799615469
03-23-2023_21:57:49,18.0,77.2,122.85625232703636
03-23-2023_21:58:02,18.0,77.2,111.699661854915
03-23-2023_21:58:12,18.0,77.2,132.24903897213662
03-23-2023_21:58:23,18.0,77.2,78.8886605426191
03-23-2023_21:58:33,18.0,77.2,131.71777275917844
03-23-2023_21:58:46,18.0,77.2,132.4615454573199
03-23-2023_21:58:57,18.0,77.2,112.88969817194129
03-23-2023_21:59:07,18.0,77.2,74.0435126804407
03-23-2023_21:59:18,18.0,77.2,79.88744102298044
03-23-2023_21:59:29,18.0,77.2,74.02226203192237
03-23-2023_21:59:44,18.0,77.2,80.43995788445693
03-23-2023_21:59:55,18.0,77.2,125.95884701071199
03-23-2023_22:00:05,18.0,77.2,132.12153508102665
03-23-2023_22:00:16,17.9,77.1,74.7660347300638
03-23-2023_22:00:26,17.9,77.1,127.70140018921478
03-23-2023_22:00:39,17.9,77.1,128.89143650624104
03-23-2023_22:00:50,17.9,77.1,77.48611774040957
03-23-2023_22:01:01,17.9,77.1,76.44483596301157
03-23-2023_22:01:11,17.9,77.1,81.35373577074496
03-23-2023_22:01:24,17.9,77.1,133.24781945249794
03-23-2023_22:01:35,17.9,77.1,74.34102175969727
03-23-2023_22:01:45,17.9,77.1,101.81811029389326
03-23-2023_22:01:56,17.8,77.0,132.44029480880155
03-23-2023_22:02:06,17.8,77.0,75.0210425122837
03-23-2023_22:02:17,17.8,77.0,132.8865584276864
03-23-2023_22:02:30,17.8,77.0,133.2265688039796
03-23-2023_22:02:41,17.8,77.0,131.01650135807367
03-23-2023_22:02:51,17.8,77.5,103.624415417951
03-23-2023_22:03:02,17.8,77.4,73.91600878933073
03-23-2023_22:03:12,17.8,77.9,133.26907010101627
03-23-2023_22:03:23,17.8,77.9,85.9013745536668
03-23-2023_22:03:33,17.8,77.7,73.8735074922941
03-23-2023_22:03:44,17.8,77.8,78.69740470595417
03-23-2023_22:03:54,17.8,78.1,97.05796502578814
03-23-2023_22:04:05,17.8,78.0,131.29275978881194
03-23-2023_22:04:15,17.8,77.8,133.6090804773095
03-23-2023_22:04:26,17.9,77.7,115.56727988525041
03-23-2023_22:04:37,17.8,77.0,74.27726981414229
03-23-2023_22:04:47,17.8,77.2,74.72353343302713
03-23-2023_22:04:58,17.8,77.9,106.66325815607168
03-23-2023_22:05:08,17.8,78.4,132.7378038880581
03-23-2023_22:05:19,17.8,78.9,77.63487228003785
03-23-2023_22:05:29,17.8,79.2,76.12607623523667
03-23-2023_22:05:40,17.8,79.3,132.3977935117649
03-23-2023_22:05:50,17.8,79.3,129.93271828363902
03-23-2023_22:06:01,17.8,79.3,73.32099063081759
03-23-2023_22:06:11,17.8,79.3,80.69496566667685
03-23-2023_22:06:22,17.8,79.5,134.4166051210059
03-23-2023_22:06:33,17.8,79.6,76.65734244819484
03-23-2023_22:06:43,17.8,79.7,94.16787682729577
03-23-2023_22:06:54,17.8,79.7,125.8738444166387
03-23-2023_22:07:04,17.8,79.9,75.87106845301676
03-23-2023_22:07:15,17.8,80.2,127.59514694662315
03-23-2023_22:07:25,17.8,80.3,76.04107364116338
03-23-2023_22:07:36,17.7,80.3,133.71533371990114
03-23-2023_22:07:46,17.7,80.6,135.0541245765557
03-23-2023_22:08:00,17.8,80.7,99.18302987762078
03-23-2023_22:08:10,17.7,80.6,81.6299942014832
03-23-2023_22:08:21,17.7,80.6,131.90902859584338
03-23-2023_22:08:31,17.7,80.8,72.53471663563953
03-23-2023_22:08:42,17.7,80.6,129.78396374401075
03-23-2023_22:08:52,17.8,80.6,103.53941282387768
03-23-2023_22:09:03,17.7,80.5,78.8886605426191
03-23-2023_22:09:13,17.8,80.9,134.7566154972991
03-23-2023_22:09:24,17.7,81.2,85.64636677144689
03-23-2023_22:09:34,17.7,81.3,73.78850489822078
03-23-2023_22:09:45,17.7,81.4,89.53523545030062
03-23-2023_22:09:56,17.7,81.2,89.79024323252052
03-23-2023_22:10:06,17.7,81.4,78.03863460188606
03-23-2023_22:10:17,17.7,81.8,72.78972441785943
03-23-2023_22:10:27,17.7,82.0,74.02226203192237
03-23-2023_22:10:38,17.7,81.9,71.42968291268654
03-23-2023_22:10:48,17.7,82.2,77.93238135929442
03-23-2023_22:10:59,17.7,82.5,72.17345561082799
03-23-2023_22:11:12,17.7,82.4,71.7059413434248
03-23-2023_22:11:22,17.7,82.4,136.45666737876525
03-23-2023_22:11:36,17.7,82.4,135.6278920865505
03-23-2023_22:11:46,17.7,82.8,101.4568492690817
03-23-2023_22:11:59,17.7,82.7,116.65106295968506
03-23-2023_22:12:10,17.7,82.8,100.3943168431654
03-23-2023_22:12:20,17.7,82.8,70.83466475417342
03-23-2023_22:12:31,17.7,82.8,73.10848414563434
03-23-2023_22:12:41,17.7,82.8,137.0729361857967
03-23-2023_22:12:54,17.7,82.8,135.8616492202521
03-23-2023_22:13:05,17.8,82.9,132.6528012939848
03-23-2023_22:13:16,17.8,82.9,108.44831263161109
03-23-2023_22:13:26,17.8,82.9,70.8984166997284
03-23-2023_22:13:37,17.7,82.8,78.5699008148442
03-23-2023_22:13:47,17.7,82.8,134.43785576952422
03-23-2023_22:13:58,17.7,82.8,71.93969847712638
03-23-2023_22:14:08,17.7,82.8,78.27239173558765
03-23-2023_22:14:19,17.7,82.8,137.17918942838833
03-23-2023_22:14:29,17.7,82.8,75.72231391338848
03-23-2023_22:14:42,17.7,82.8,71.34468031861324
03-23-2023_22:14:53,17.7,82.9,112.61343974120305
03-23-2023_22:15:04,17.8,82.9,125.83134311960205
03-23-2023_22:15:14,17.8,82.9,128.95518845179603
03-23-2023_22:15:25,17.8,82.9,95.84667806024355
03-23-2023_22:15:38,17.7,82.8,129.55020661030917
03-23-2023_22:15:48,17.7,82.8,136.60542191839352
03-23-2023_22:15:59,17.8,82.9,121.24120303964355
03-23-2023_22:16:09,17.8,83.1,137.3916959135716
03-23-2023_22:16:22,17.7,83.3,137.75295693838316
03-23-2023_22:16:33,17.8,83.3,136.7541764580218
03-23-2023_22:16:44,17.7,83.2,118.47861873226113
03-23-2023_22:16:54,17.7,83.4,109.38334116641744
03-23-2023_22:17:05,17.8,83.4,132.54654805139316
03-23-2023_22:17:15,17.7,83.2,133.8640882595294
03-23-2023_22:17:26,17.8,83.6,70.34589983825191
03-23-2023_22:17:36,17.7,83.3,122.6437458418531
03-23-2023_22:17:47,17.8,83.3,135.2241297647023
03-23-2023_22:17:57,17.8,83.9,74.2135178685873
03-23-2023_22:18:10,17.7,83.7,129.40145207068088
03-23-2023_22:18:21,17.7,83.4,90.6615198217719
03-23-2023_22:18:32,17.8,83.9,71.36593096713158
03-23-2023_22:18:45,17.7,83.9,77.25236060670798
03-23-2023_22:18:55,17.7,83.8,137.75295693838316
03-23-2023_22:19:06,17.7,83.9,138.3054737998596
03-23-2023_22:19:16,17.8,84.4,138.135468611713
03-23-2023_22:19:27,17.8,84.1,134.9691219824824
03-23-2023_22:19:37,17.8,84.2,106.40825037385176
03-23-2023_22:19:48,17.8,83.8,90.91652760399182
03-23-2023_22:19:58,17.8,83.9,116.31105258339184
03-23-2023_22:20:09,17.8,83.9,111.6146592608417
03-23-2023_22:20:22,17.8,83.8,74.48977629932554
